month,date,year,status,ubication,turn,mining,company,level,type,veta,tajo,dominio,ton,tonh,vagones,ley_stope,cod_despacho,ley_ag,ley_fe,ley_mn,ley_pb,ley_zn,ley_original,ley_cancha2,cod_muestra3,ley_cancha3,ley_cancha_castigada,ley_inicial,rango,tmh_ag,tmh_fe,tmh_mn,tmh_pb,tmh_zn,cod_tableta,labor,date_abas,columna,timestamp,week,nro_month,carriage
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,39.527,42.05,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,1383.1544727272726,261.01581818181813,848.4160909090907,36.736409090909085,65.46802727272727,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,40.2602,42.83,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,1408.8110836363635,265.85749090909087,864.1536545454543,37.41784545454545,66.68241636363635,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,39.4988,42.02,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,1382.16768,260.8296,847.8107999999999,36.7102,65.42132,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,41.6608,44.32,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,1457.821789090909,275.10632727272724,894.2164363636361,38.71956363636363,69.0022109090909,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,38.0512,40.48,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,1331.5123199999998,251.2704,816.7391999999998,35.364799999999995,63.02367999999999,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,38.399,40.85,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,1343.6827636363637,253.5670909090909,824.2044545454544,35.68804545454545,63.59973636363636,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-22,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,26.0286,27.69,0,--,Desp.UCCA0008133,32.89309090909091,6.207272727272727,20.176363636363632,0.8736363636363635,1.5569090909090908,0.0,0,--,0,0.0,32.89309090909091,10,910.8096872727272,171.87938181818183,558.683509090909,24.190990909090907,43.11081272727272,50,AVANCE,2023-11-23,--,1700629200,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008137,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008137,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008137,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008137,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008140,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008140,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008140,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,30.08,32.0,4,--,Desp.UCCA0008140,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,184.1737142857143,739.4468571428572,15.561142857142858,185.664,198.6011428571429,225,AVANCE,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,41.6608,44.32,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1503.0571985454546,265.16470661818187,802.0018269090908,37.55918545454545,70.20856101818183,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,45.449,48.35,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1639.7295927272728,289.2760280909092,874.9275345454545,40.97442727272727,76.5925975909091,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,41.3788,44.02,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1492.883074909091,263.3698191636364,796.5731141818181,37.30494909090909,69.73332256363636,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,43.7852,46.58,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1579.7022632727274,278.68619210909094,842.8981294545454,39.47443272727272,73.7886907090909,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,44.556,47.4,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1607.5115345454549,283.59221781818184,857.7366109090908,40.16934545454545,75.08767581818182,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,41.81119999999999,44.48,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1508.483397818182,266.1219799272728,804.8971403636363,37.69477818181817,70.46202152727273,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,41.9146,44.59,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1512.213909818182,266.7801053272728,806.8876683636364,37.78799818181818,70.63627562727274,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,40.373,42.95,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1456.5953672727271,256.96805390909094,777.2107054545454,36.39817272727272,68.03830540909091,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,AVANCE,Camila,AVANCE,Ag/Alabandita,39.4894,42.01,0,--,Desp.UCCA0008139,33.913745454545456,5.982958181818183,18.09570909090909,0.8474545454545453,1.5841281818181818,0.0,0,--,0,0.0,33.913745454545456,10,1424.7164465454546,251.34407321818185,760.2007389090908,35.60156545454545,66.54922491818182,49,AVANCE,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,TAJO,Camila,TJ 500-1P,Ag/Alabandita,40.5422,43.13,0,--,Desp.UCCA0008141,31.932649999999995,3.7983575,21.456975,0.622665,1.0037725,0.0,0,--,0,0.0,31.932649999999995,10,1377.2551944999998,163.823158975,925.43933175,26.855541450000004,43.292707925,51,Tj 500-1P,2023-12-09,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,TAJO,Camila,TJ 500-1P,Ag/Alabandita,38.5776,41.04,0,--,Desp.UCCA0008141,31.932649999999995,3.7983575,21.456975,0.622665,1.0037725,0.0,0,--,0,0.0,31.932649999999995,10,1310.5159559999995,155.88459179999998,880.594254,25.5541716,41.1948234,51,Tj 500-1P,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,TAJO,Camila,TJ 500-1P,Ag/Alabandita,38.2392,40.68,0,--,Desp.UCCA0008141,31.932649999999995,3.7983575,21.456975,0.622665,1.0037725,0.0,0,--,0,0.0,31.932649999999995,10,1299.0202019999997,154.51718309999998,872.869743,25.3300122,40.8334653,51,Tj 500-1P,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,TAJO,Camila,TJ 500-1P,Ag/Alabandita,40.8242,43.43,0,--,Desp.UCCA0008141,31.932649999999995,3.7983575,21.456975,0.622665,1.0037725,0.0,0,--,0,0.0,31.932649999999995,10,1386.8349895,164.962666225,931.87642425,27.04234095,43.593839675,51,Tj 500-1P,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,NOCHE,YUMPAG,CIA,0,TAJO,Camila,TJ 500-1P,Ag/Alabandita,39.7432,42.28,0,--,Desp.UCCA0008141,31.932649999999995,3.7983575,21.456975,0.622665,1.0037725,0.0,0,--,0,0.0,31.932649999999995,10,1350.112442,160.5945551,907.200903,26.3262762,42.4395013,51,Tj 500-1P,2023-12-10,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,90.24,96.0,12,--,Desp.UCCA0008151,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,552.5211428571429,2218.340571428572,46.68342857142858,556.992,595.8034285714286,225,AVANCE,2023-11-30,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,52.64,56.0,7,--,Desp.UCCA0008148,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,322.30400000000003,1294.0320000000002,27.232000000000003,324.912,347.552,225,AVANCE,2023-11-30,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3920,AVANCE,Cachipampa,AVANCE,Polimetálico,37.6,40.0,5,--,Desp.UCCA0008148,5.755428571428572,23.107714285714287,0.4862857142857143,5.802,6.206285714285714,0.0,0-3,0.0,0,0.0,5.755428571428572,5-10,230.2171428571429,924.3085714285714,19.45142857142857,232.08,248.25142857142856,225,AVANCE,2023-11-30,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa 5,TJ 6432-1,Polimetálico,52.64,56.0,7,--,Desp.UCCA0008149,4.91096,17.917450000000002,0.38774,4.82543,4.88525,0.0,0-3,0.0,0,0.0,4.91096,4.5-5,275.01376,1003.3772,21.71344,270.22408,273.574,214,TJ 6432-1,2023-11-29,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,UCHUCCHACUA,CIA,3990,TAJO,Cachipampa 5,TJ 6432-1,Polimetálico,82.72,88.0,11,--,Desp.UCCA0008149,4.91096,17.917450000000002,0.38774,4.82543,4.88525,0.0,0-3,0.0,0,0.0,4.91096,4.5-5,432.16448,1576.7356000000002,34.12112,424.63784,429.902,214,TJ 6432-1,2023-11-30,--,1700715600,47,11,Vagones
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,22.4378,23.87,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,760.2861548333334,98.04630348333332,374.3773385916666,15.050850558333336,22.75706125,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,37.4966,39.89,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1270.541043833333,163.84864038333333,625.6351921416666,25.15200790833333,38.03012875,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,37.9478,40.37,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1285.8295798333331,165.8202459833333,633.1635173416665,25.45466430833333,38.48774875,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,38.4554,40.91,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1303.0291828333332,168.0383022833333,641.6328831916666,25.795152758333334,39.00257125,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,39.8466,42.39,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1350.1688355,174.11741955,664.8452192249999,26.728343325000004,40.41356625,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,25.2672,26.88,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,856.158016,110.4099136,421.5862111999999,16.948758400000003,25.62672,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,37.7786,40.19,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1280.0963788333331,165.08089388333332,630.3403953916666,25.341168158333332,38.31614125,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,38.2204,40.66,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1295.0664036666665,167.01142436666663,637.7118804833332,25.637519216666668,38.7642275,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,39.6774,42.21,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1344.4356345,173.37806745,662.022097275,26.614847175000005,40.24195875,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,38.3708,40.82,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1300.1625823333334,167.66862623333333,640.2213222166666,25.738404683333336,38.9167675,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,29.8638,31.77,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1011.9099765,130.49564565,498.281024175,20.032070475,30.28872375,52,Tj 500-2P,2023-12-20,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,35.6354,37.91,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1207.4758328333332,155.71576728333332,594.5808506916666,23.903550258333333,36.14244625,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,31.6498,33.67,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1072.4270981666666,138.29991781666666,528.0806447583333,21.23008539166667,32.10013625,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,36.6976,39.04,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1243.4675946666666,160.35725546666666,612.3037829333333,24.616053866666668,37.21976,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,36.1242,38.43,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1224.0384135,157.85167335,602.736536325,24.231428025000003,36.63820125,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,38.74679999999999,41.22,0,--,Desp.UCCA0008143,31.851116666666663,4.107511666666666,15.684010833333332,0.6305341666666667,0.953375,0.0,0,--,0,0.0,31.851116666666663,10,1312.9030289999998,169.31163089999998,646.49492655,25.99061835,39.2981175,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,27.7394,29.51,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,886.121513,104.90521250000002,452.723125,16.755982300000003,27.306579100000008,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,38.0606,40.49,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,1215.8271793076924,143.93805673076926,621.1711057692307,22.99050231538462,37.46673628461539,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,38.6152,41.08,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,1233.543604,146.03545,630.2225,23.325508400000004,38.01268280000001,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,43.52199999999999,46.3,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,1390.2889207692308,164.59204807692308,710.3043269230768,26.28946053846154,42.84292146153847,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,39.7996,42.34,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,1271.3786804615386,150.51462884615387,649.5525961538461,24.040945123076927,39.17860247692309,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,26.5362,28.23,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,847.6858797692308,100.35493557692308,433.08620192307694,16.02918943846154,26.122152761538462,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
NOVIEMBRE,2023-11-23,2023,Planta,Cancha Colquicocha,DIA,YUMPAG,CIA,0,TAJO,Camila,TJ 500-2P,Ag/Alabandita,33.3794,35.51,0,--,Desp.UCCA0008147,30.02783846153846,3.5549038461538465,15.341346153846152,0.5678069230769232,0.9253330769230772,0.0,0,--,0,0.0,30.02783846153846,10,1066.2885437692307,126.23463557692308,544.7712019230769,20.16282383846154,32.85857756153847,52,Tj 500-2P,2023-12-21,--,1700715600,47,11,Camion
